sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
Azure-Samples/batchai-dotnet-run-batchai-job,,2.0,,10.5,2143.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/batchai-java-run-batchai-job,,1.0,,7.0,999.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/bc-community-samples,85.92,25.88,,40.92,1603.64,,41.92,2062.76,25.0,0.0,Azure,0.0,100.0
Azure-Samples/billing-dotnet-core-invoice-download,935.0,2.0,,3.6666666666666665,631.3333333333334,,7.0,1317.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/billing-dotnet-ratecard-api,439.0,7.555555555555555,,5.444444444444445,988.6666666666666,,12.0,1342.0,2.0,7.0,Azure,77.77777777777779,22.22222222222222
Azure-Samples/billing-dotnet-usage-api,427.5,5.285714285714286,,6.285714285714286,1042.4285714285713,,14.0,1512.5,2.0,5.0,Azure,71.42857142857143,28.57142857142857
Azure-Samples/billing-dotnet-webapp-multitenant,,2.0,,7.666666666666667,1107.3333333333333,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/billing-python-ratecard-api,0.0,3.5,,39.25,1420.25,,0.0,1919.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/bing-visualsearch-tools,,8.5,,0.0,1960.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/blockchain,78.05434782608695,127.83,,24.72,1229.71,,16.33695652173913,1792.0108695652175,92.0,8.0,Azure,8.0,92.0
Azure-Samples/blockchain-devkit,13.25,8.285714285714286,,9.0,1567.142857142857,,2.0,2207.5,4.0,3.0,Azure,42.857142857142854,57.14285714285714
Azure-Samples/cdm-azure-data-services-integration,2.8,16.166666666666668,,7.333333333333333,1227.388888888889,,4.2,1837.2,5.0,13.0,Azure,72.22222222222221,27.77777777777778
Azure-Samples/cdn-dotnet-manage-cdn,,4.0,,0.0,2963.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cloud-services-extended-support,,3.0,,2.0,2738.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cognitive-search-templates,,3.0,,7.0,2537.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-FaceAPIEnrollmentSample,0.0,8.5,,0.5,1269.5,,0.0,423.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/cognitive-services-REST-api-samples,125.71428571428571,87.41666666666667,,90.5,1678.5833333333333,,7.0,1284.4285714285713,7.0,5.0,Azure,41.66666666666667,58.333333333333336
Azure-Samples/cognitive-services-android-customvision-sample,37.27777777777778,16.76923076923077,,18.26923076923077,960.2692307692307,,25.055555555555557,1266.7222222222222,18.0,8.0,Azure,30.76923076923077,69.23076923076923
Azure-Samples/cognitive-services-containers-samples,,18.5,,5.5,1622.5,,,,0.0,6.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-content-moderator-samples,64.0,5.5,,23.5,1321.0,,8.0,540.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/cognitive-services-dotnet-sdk-samples,40.333333333333336,122.88235294117646,,3.7058823529411766,1472.8235294117646,,73.33333333333333,2050.5555555555557,9.0,8.0,Azure,47.05882352941176,52.94117647058824
Azure-Samples/cognitive-services-face-android-detect,,3.8333333333333335,,15.833333333333334,635.5,,,,0.0,6.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-ios-customvision-sample,47.0,6.0,,1.0,441.75,,0.0,298.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/cognitive-services-java-sdk-samples,103.0,35.0,,26.0,637.0,,8.0,586.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/cognitive-services-javascript-computer-vision-tutorial,,5.0,,4.0,466.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-language-understanding,133.75,30.181818181818183,,2.1818181818181817,1317.1818181818182,,9.75,1216.75,4.0,7.0,Azure,63.63636363636363,36.36363636363637
Azure-Samples/cognitive-services-node-sdk-samples,416.0,25.5,,1119.5,2231.25,,8.0,691.0,2.0,2.0,Azure,50.0,50.0
Azure-Samples/cognitive-services-onnx-customvision-sample,231.25,7.75,,54.0,2232.25,,3.0,1082.25,4.0,0.0,Azure,0.0,100.0
Azure-Samples/cognitive-services-onnx12-customvision-sample,,1.0,,2.0,2498.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-personalizer-samples,28.636363636363637,27.25,,4.833333333333333,1574.5,,10.636363636363637,2725.6363636363635,11.0,1.0,Azure,8.333333333333332,91.66666666666666
Azure-Samples/cognitive-services-python-sdk-samples,91.76923076923077,66.5,,11.071428571428571,1276.0714285714287,,11.461538461538462,835.7692307692307,13.0,1.0,Azure,7.142857142857142,92.85714285714286
Azure-Samples/cognitive-services-qnamaker-csharp,314.75,16.5,,1.5,624.25,,26.25,531.5,4.0,0.0,Azure,0.0,100.0
Azure-Samples/cognitive-services-qnamaker-java,,4.0,,4418.0,4402.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-qnamaker-nodejs,125.33333333333333,14.75,,3.5,1549.0,,35.0,707.0,3.0,1.0,Azure,25.0,75.0
Azure-Samples/cognitive-services-qnamaker-python,4.5,11.333333333333334,,11.666666666666666,521.3333333333334,,0.0,597.5,2.0,1.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/cognitive-services-quickstart-code,44.08571428571429,178.02380952380952,,6.904761904761905,1639.4285714285713,,4.285714285714286,1537.5428571428572,35.0,7.0,Azure,16.666666666666664,83.33333333333334
Azure-Samples/cognitive-services-sample-data-files,0.0,15.0,,2.0,1162.1666666666667,,0.0,6.0,1.0,5.0,Azure,83.33333333333334,16.666666666666664
Azure-Samples/cognitive-services-spatial-analysis,,2.5,,4.0,3006.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/cognitive-services-speech-sdk,31.5456595264938,590.1084598698482,,23.93058568329718,1538.409978308026,,6.165727170236753,1200.6245772266066,887.0,35.0,Azure,3.7960954446854664,96.20390455531454
Azure-Samples/cognitive-services-vision-csharp-sdk-quickstarts,130.0,2.3333333333333335,,0.6666666666666666,129.0,,4.0,1158.3333333333333,3.0,0.0,Azure,0.0,100.0
Azure-Samples/cognitive-services-vision-face-finder,,2.5,,0.0,445.0,,,,0.0,4.0,Azure,100.0,0.0
Azure-Samples/communication-services-android-calling-hero,2.0,47.5,,4.0,2501.5,,0.0,3067.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/communication-services-android-quickstarts,,7.0,,0.0,2386.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/communication-services-contoso-med-app,14.666666666666666,6.0,,6.0,1564.75,,2.6666666666666665,1205.6666666666667,3.0,5.0,Azure,62.5,37.5
Azure-Samples/communication-services-dotnet-quickstarts,69.0,3.0,,23.0,1297.5,,3.0,933.5,2.0,0.0,Azure,0.0,100.0
Azure-Samples/communication-services-ios-calling-hero,23.0,32.0,,4.0,2082.0,,0.0,141.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/communication-services-ios-quickstarts,31.0,6.5,,1.5,660.8333333333334,,3.0,880.0,1.0,5.0,Azure,83.33333333333334,16.666666666666664
Azure-Samples/communication-services-javascript-quickstarts,3.0,14.0,,21.0,1524.5,,42.0,1909.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/communication-services-web-calling-hero,9.142857142857142,38.0,,7.9523809523809526,1678.8095238095239,,2.3333333333333335,1398.7619047619048,21.0,0.0,Azure,0.0,100.0
Azure-Samples/communication-services-web-calling-tutorial,23.5,20.125,,1.375,2517.75,,2.0,1429.5,6.0,2.0,Azure,25.0,75.0
Azure-Samples/communication-services-web-calling-wpf-sample,,2.0,,0.0,322.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/communication-services-web-chat-hero,30.333333333333332,11.333333333333334,,7.666666666666667,1537.3333333333333,,1.0,617.3333333333334,3.0,0.0,Azure,0.0,100.0
Azure-Samples/compute-automation-configurations,61.666666666666664,8.333333333333334,,0.6666666666666666,1497.6666666666667,,32.666666666666664,1616.3333333333333,3.0,0.0,Azure,0.0,100.0
Azure-Samples/compute-dotnet-create-virtual-machines-from-generalized-image-or-specialized-vhd,,4.0,,85.0,1250.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-dotnet-manage-virtual-machine-scale-sets-async,,1.0,,59.0,2051.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-dotnet-manage-virtual-machine-using-vm-extensions,,5.0,,1.0,1428.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-dotnet-manage-vm,,8.0,,12.666666666666666,1927.6666666666667,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/compute-dotnet-manage-vm-async,,1.0,,2.0,1161.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-java-create-vms-async-tracking-related-resources,,1.0,,0.0,1117.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-java-list-compute-skus,,1.0,,0.0,153.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machine-scale-sets,10.0,6.0,,0.0,526.0,,76.0,2847.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/compute-java-manage-virtual-machines-in-parallel,,4.0,,2.0,191.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-java-manage-vm,12.6,16.083333333333332,,1.5833333333333333,1641.1666666666667,,7.6,1810.2,5.0,7.0,Azure,58.333333333333336,41.66666666666667
Azure-Samples/compute-java-manage-vm-async,,2.0,,18.0,2052.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/compute-python-msi-vm,3.0,4.5,,15.0,1170.0,,76.0,2459.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/confidential-computing,,15.0,,15.0,3301.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/consumption-cost-node,,2.5,,9.0,1935.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/container-instances-python-manage,,4.0,,0.0,2303.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/container-service-dotnet-continuous-integration-multi-container,356.0,2.5,,25.5,1253.0,,51.0,1570.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/cosmos-dotnet-bulk-import-throughput-optimizer,194.5,4.0,,18.5,3635.5,,116.0,3260.0,2.0,0.0,Azure,0.0,100.0
Azure-Samples/cosmos-dotnet-change-feed-processor,,5.5,,54.5,2326.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/cosmos-dotnet-core-getting-started,,3.0,,2.0,2252.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cosmos-dotnet-getting-started,,1.0,,0.0,1121.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cosmos-dotnet-v4-getting-started,,2.0,,1.0,76.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cosmos-management-net,,9.0,,5.0,3875.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cosmos-multi-region-dotnet,,2.5,,63.25,1618.0,,,,0.0,4.0,Azure,100.0,0.0
Azure-Samples/cosmos-notebooks,,33.0,,15.0,2058.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string,,1.0,,0.0,1108.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/cosmosdb-node-mongodb-rest-service,,7.0,,7.0,1156.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/create-azure-subscription-dotnet-core,24.0,1.0,,0.0,1415.0,,23.0,2193.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/custom-vision-move-project,0.0,3.6666666666666665,,4.666666666666667,1439.6666666666667,,0.0,1030.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/customer-car-reviews,10.0,12.777777777777779,,63.888888888888886,2072.4444444444443,,94.75,2082.75,4.0,5.0,Azure,55.55555555555556,44.44444444444444
Azure-Samples/customvision-export-samples,79.0,1.0,,1.0,243.0,,3.0,1348.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/data-catalog-dotnet-excel-register-data-assets,,3.0,,0.0,0.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/data-catalog-dotnet-get-started,,6.833333333333333,,3.6666666666666665,1177.0,,,,0.0,6.0,Azure,100.0,0.0
Azure-Samples/data-catalog-dotnet-import-export,,5.571428571428571,,4.0,1034.4285714285713,,,,0.0,7.0,Azure,100.0,0.0
Azure-Samples/data-factory-copy-blob-to-sql,,2.5,,20.0,1456.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/data-factory-r-server-apache-spark-pipeline,6.0,1.0,,0.0,2104.0,,7.0,1538.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/data-lake-analytics-dotnet-auth-options,,1.0,,4416.0,3467.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/data-lake-analytics-python-auth-options,,4.0,,5.333333333333333,988.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/data-lake-dotnet-client,,19.0,,4416.0,3388.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/data-lake-python-client,,2.0,,21.0,1217.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/data-lake-store-adls-dot-net-get-started,,2.0,,0.0,654.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/data-lake-store-adls-dot-net-samples,,2.0,,7.0,3402.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/data-lake-store-java-upload-download-get-started,,1.0,,1.0,275.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/digital-integration-hub,,3.0,,1.0,119.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/digital-twins-explorer,48.973684210526315,104.99090909090908,,3.7818181818181817,1206.1818181818182,,6.078947368421052,1674.0131578947369,76.0,34.0,Azure,30.909090909090907,69.0909090909091
Azure-Samples/digital-twins-iothub-integration,,7.0,,0.0,1535.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/digital-twins-samples,38.5,50.81818181818182,,14.0,1980.090909090909,,10.0,1723.0,4.0,7.0,Azure,63.63636363636363,36.36363636363637
Azure-Samples/digital-twins-samples-csharp,68.7,41.3,,886.5,1679.9,,4.3,797.8,10.0,0.0,Azure,0.0,100.0
Azure-Samples/djangoapp,9.0,20.0,,27.714285714285715,2433.8571428571427,,29.5,2772.0,2.0,5.0,Azure,71.42857142857143,28.57142857142857
Azure-Samples/dns-dotnet-host-and-manage-your-domains,,3.0,,0.0,1029.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/dns-java-host-and-manage-your-domains,,5.0,,5.0,901.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/dns-ruby-zones-and-recordsets,,5.0,,21.0,880.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/docker-django-webapp-linux,923.0,7.5,,8.0,1598.5,,59.0,3106.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/documentdb-dotnet-core-getting-started,142.33333333333334,7.666666666666667,,173.16666666666666,1427.1666666666667,,345.6666666666667,2132.0,3.0,3.0,Azure,50.0,50.0
Azure-Samples/documentdb-dotnet-getting-started,,12.0,,11.0,1507.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/documentdb-dotnet-todo-app,34.5,9.857142857142858,,5.0,1517.5714285714287,,19.5,1356.0,2.0,5.0,Azure,71.42857142857143,28.57142857142857
Azure-Samples/documentdb-java-todo-app,83.0,2.0,,5.0,1767.0,,87.0,1729.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/documentdb-node-getting-started,0.0,1.0,,10.0,1777.0,,,,1.0,0.0,Azure,0.0,100.0
Azure-Samples/documentdb-node-todo-app,,5.25,,1.0,612.0,,,,0.0,4.0,Azure,100.0,0.0
Azure-Samples/dotnet-core-api,162.0,4.8,,97.4,1495.0,,4.5,1354.0,2.0,3.0,Azure,60.0,40.0
Azure-Samples/dotnet-cosmosdb-quickstart,,1.0,,11.0,1507.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/dotnet-sqldb-tutorial,0.0,3.0,,72.0,1123.0,,72.0,1123.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/dotnet_core_sample,,3.0,,1.0,1584.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/dotnetapp-azure-prometheus,,5.0,,0.0,2349.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/dotnetcore-sqldb-tutorial,,8.0,,7.5,1365.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/dpi30,,1.0,,8.0,3911.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/durable-functions-producer-consumer,64.0,5.25,,16.75,1043.75,,50.0,1290.6666666666667,3.0,1.0,Azure,25.0,75.0
Azure-Samples/durablefunctions-apiscraping-dotnet,0.0,3.25,,10.0,1182.75,,40.0,3144.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/durablefunctions-apiscraping-nodejs,,3.0,,0.0,199.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/durablefunctions-mapreduce-dotnet,18.5,3.3333333333333335,,49.0,1326.0,,72.5,1832.0,2.0,1.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/e2e-diagnostic-eventhub-ai-function,8.0,5.0,,139.0,1455.0,,52.0,1890.0,2.0,1.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/e2e-diagnostic-provision-cli,0.0,10.333333333333334,,414.6666666666667,1436.3333333333333,,139.0,1455.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/event-grid-dotnet-publish-consume-events,,18.0,,31.5,2182.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/event-grid-java-publish-consume-events,,4.0,,0.0,736.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/event-grid-node-publish-consume-events,0.0,7.0,,1.5,1972.0,,0.0,556.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/event-grid-relay-listener,0.0,3.5,,62.0,2245.0,,13.0,1043.5,2.0,0.0,Azure,0.0,100.0
Azure-Samples/event-hubs-dotnet-import-from-sql,0.0,4.2,,0.0,552.2,,0.0,510.0,1.0,4.0,Azure,80.0,20.0
Azure-Samples/event-hubs-dotnet-user-notifications,1.0,3.0,,0.0,0.0,,0.0,2.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/eventhub-java-manage-event-hub,,1.5,,12.0,2232.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/flask-postgresql-app,,6.0,,0.0,383.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/frontdoor-appservice-vnet-terraform,,6.0,,1.0,2413.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/function-image-upload-resize,10.0,9.7,,43.1,1500.1,,131.66666666666666,2353.3333333333335,3.0,7.0,Azure,70.0,30.0
Azure-Samples/functions-custom-handlers,0.0,13.75,,100.75,1842.875,,32.0,4007.0,1.0,7.0,Azure,87.5,12.5
Azure-Samples/functions-customer-reviews,,2.5,,1.0,379.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/functions-distributed-tracing-sample,,4.0,,24.0,3242.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/functions-dotnet-codercards,,5.0,,0.5,1264.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/functions-dotnet-core-mediainfo,48.0,4.0,,5.5,1039.0,,11.0,1796.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/functions-dotnet-migrating-console-apps,,5.333333333333333,,9.666666666666666,2836.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/functions-dotnet-sas-token,2.0,5.0,,4.5,2094.75,,6.0,2824.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/functions-first-serverless-web-application,0.0,11.0,,3.4285714285714284,854.5714285714286,,4.666666666666667,970.0,3.0,4.0,Azure,57.14285714285714,42.857142857142854
Azure-Samples/functions-linux-custom-image,,1.5,,40.5,1670.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/functions-node-sas-token,,3.5,,48.0,1029.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/functions-python-data-cleaning-pipeline,,4.0,,95.0,2628.0,,,,0.0,7.0,Azure,100.0,0.0
Azure-Samples/functions-python-ldamodeling,24.375,8.2,,3.3,1141.4,,10.0,1590.0,8.0,2.0,Azure,20.0,80.0
Azure-Samples/functions-python-pytorch-tutorial,,1.5,,4.0,960.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/functions-quickstart,103.33333333333333,5.0,,2.4444444444444446,1003.6666666666666,,19.77777777777778,1894.888888888889,9.0,0.0,Azure,0.0,100.0
Azure-Samples/functions-quickstart-linux,,1.0,,23.0,1375.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/functions-serverless-chat-app-tutorial,0.0,2.5,,17.5,1937.5,,517.0,1925.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/functions-storage-managed-identity,,2.0,,146.33333333333334,3211.3333333333335,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/functions-unittesting-sample,0.0,2.0,,1.0,1898.5,,2.0,3055.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/gaming-in-editor-telemetry,,1.0,,2.0,2927.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/go-docs-hello-world,,2.0,,3.0,746.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/gov-intelligent-mission,,3.3333333333333335,,115.33333333333333,1487.3333333333333,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/graphapi-batching,,1.0,,1.0,2710.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/guidance-appinsights-openschema,,3.0,,139.0,975.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/guidance-identity-management-for-multitenant-apps,69.2,6.857142857142857,,4.857142857142857,1108.5714285714287,,126.2,1521.6,5.0,2.0,Azure,28.57142857142857,71.42857142857143
Azure-Samples/hdinsight-dotnet-java-storm-eventhub,1.0,4.0,,20.0,1892.0,,28.0,2032.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/hdinsight-enterprise-security,,10.0,,6.0,1879.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/hdinsight-java-storm-wordcount,,3.0,,4.0,2041.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/hdinsight-kafka-java-get-started,57.666666666666664,6.75,,5.0,1542.25,,18.666666666666668,1728.6666666666667,3.0,1.0,Azure,25.0,75.0
Azure-Samples/hdinsight-python-storm-wordcount,0.5,4.4,,5.8,778.6,,11.5,1074.25,4.0,1.0,Azure,20.0,80.0
Azure-Samples/hdinsight-spark-scala-kafka,0.0,3.0,,0.0,429.0,,28.0,2497.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/hdinsight-spark-scala-kafka-cosmosdb,25.0,4.5,,1.5,1699.0,,26.0,1831.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/hdinsight-storm-java-kafka,4.5,4.0,,2.0,1609.0,,16.0,2447.5,2.0,0.0,Azure,0.0,100.0
Azure-Samples/hello-spring-function-azure,25.88235294117647,16.823529411764707,,523.8823529411765,2194.529411764706,,803.4117647058823,3151.4117647058824,17.0,0.0,Azure,0.0,100.0
Azure-Samples/helm-charts,0.0,39.333333333333336,,27.0,1483.0,,0.0,400.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/html-docs-hello-world,,123.5,,0.5,700.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/iot-devkit-web-simulator,52.06666666666667,16.5,,1691.0,1768.2,,6.6,1079.2,15.0,15.0,Azure,50.0,50.0
Azure-Samples/iot-edge-for-iiot,15.0,18.75,,10.875,2295.5,,13.857142857142858,1376.4285714285713,7.0,1.0,Azure,12.5,87.5
Azure-Samples/iot-edge-hmi-module,0.0,3.0,,56.0,3322.0,,2.0,1257.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/iot-edge-industrial-configs,,2.3333333333333335,,2.0,1719.3333333333333,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/iot-edge-influxdb-grafana,87.0,1.0,,5.0,268.0,,40.0,2726.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/iot-edge-opc-client,,4.0,,1.0,1244.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/iot-edge-opc-plc,140.91666666666666,39.04347826086956,,10.608695652173912,2297.391304347826,,16.583333333333332,2924.5,12.0,11.0,Azure,47.82608695652174,52.17391304347826
Azure-Samples/iot-edge-opc-publisher-nodeconfiguration,,4.333333333333333,,2.6666666666666665,1665.3333333333333,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/iot-edge-sample-c,,2.0,,8.0,3030.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/iot-edge-samples,31.904761904761905,26.217391304347824,,43.04347826086956,1105.0434782608695,,17.19047619047619,818.6190476190476,21.0,2.0,Azure,8.695652173913043,91.30434782608695
Azure-Samples/iot-edge-watchdog,20.0,12.0,,7.5,2251.25,,40.0,2652.75,4.0,0.0,Azure,0.0,100.0
Azure-Samples/iot-gateway-mqtt-http,,1.5,,0.5,743.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/iot-hub-Feather-M0-WiFi-client-app,,4.0,,35.0,27.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/iot-hub-SparkFun-ThingDev-client-app,608.5,9.666666666666666,,10.333333333333334,1202.3333333333333,,15.0,1769.5,2.0,1.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/iot-hub-c-esp32,44.333333333333336,2.0,,8.666666666666666,1068.6666666666667,,8.333333333333334,1306.0,3.0,0.0,Azure,0.0,100.0
Azure-Samples/iot-hub-c-huzzah-getstartedkit,6.181818181818182,12.263157894736842,,4.947368421052632,1248.7368421052631,,10.909090909090908,388.1818181818182,11.0,8.0,Azure,42.10526315789473,57.89473684210527
Azure-Samples/iot-hub-c-intel-edison-client-app,21.0,7.5,,0.5,701.0,,27.0,629.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/iot-hub-c-m0wifi-getstartedkit,5.7317073170731705,23.31111111111111,,7.111111111111111,737.6,,6.121951219512195,277.7073170731707,41.0,4.0,Azure,8.88888888888889,91.11111111111111
Azure-Samples/iot-hub-c-mbed-temperature-anomaly,,2.5,,0.0,9.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/iot-hub-c-raspberrypi-client-app,32.875,26.466666666666665,,3.1333333333333333,1021.8666666666667,,40.0,1354.875,8.0,7.0,Azure,46.666666666666664,53.333333333333336
Azure-Samples/iot-hub-c-raspberrypi-getstartedkit,5.714285714285714,15.241379310344827,,7.931034482758621,223.44827586206895,,4.071428571428571,321.0,28.0,1.0,Azure,3.4482758620689653,96.55172413793103
Azure-Samples/iot-hub-c-thingdev-getstartedkit,3.9130434782608696,16.066666666666666,,32.266666666666666,960.2666666666667,,6.739130434782608,174.04347826086956,23.0,7.0,Azure,23.333333333333332,76.66666666666667
Azure-Samples/iot-hub-dotnet-uwp-remote-monitoring,150.5,1.5,,4.0,1921.0,,37.5,2076.0,2.0,0.0,Azure,0.0,100.0
Azure-Samples/iot-hub-feather-huzzah-client-app,23.0,24.53846153846154,,7.153846153846154,1171.3076923076924,,14.5,1149.5,4.0,9.0,Azure,69.23076923076923,30.76923076923077
